name,address,rating,user_ratings_total,place_id,types,taluka,latitude,longitude,,
Cocos Beach Resort,"Mohan bhag, Beach, Mohanbagh, Palolem, Canacona, Goa 403702, India",4.2,682,ChIJL3vHrz5FvjsRi3G6CoAczGo,"lodging, point_of_interest, establishment",Canacona,15.0080706,74.0258535,,
Blue Lagoon Beach cola,"3X4C+RM7, Cola Beach Rd, Kola, Goa 403702, India",4.2,12,ChIJZ1vqOgBPvjsRklMoMVbIxCo,"tourist_attraction, point_of_interest, establishment",Canacona,15.0570292,73.9716718,,
Soneca Cola Beach Resort,"Cola Beach Rd, behind cola, Canacona, Kola, Goa 403702, India",4.3,481,ChIJ7V_1IP1PvjsRxC9dEyeFMwQ,"lodging, restaurant, point_of_interest, food, establishment",Canacona,15.0609485,73.9701669,,
Turtle Beach,"Turtle Beach, Poingunin, Goa 403702, India",4.6,211,ChIJoz6KFzxbvjsR3KwmyqFf0QY,"natural_feature, establishment",Canacona,14.9599248,74.0489962,,
Goa Best Beach Accommodation,"Goa Best Beach Accommodation, Palolem, Canacona, Goa 403702, India",4.2,84,ChIJVzFukFFFvjsRbm9h-6Jb93A,"natural_feature, establishment",Canacona,15.0095819,74.0235293,,
Xandrem Beach,"Xandrem Beach, Goa, India",4.1,65,ChIJKUVRlVtbvjsRLyO4EGoiBWc,"natural_feature, establishment",Canacona,14.9386335,74.0459854,,
Rajbag Beach,"Rajbag Beach, Goa, India",4.5,751,ChIJjfn2ZM5avjsRcWvuVzdlk_8,"natural_feature, establishment",Canacona,14.9850204,74.038458,,
Agonda Beach,"Agonda Beach Rd, Agonda, Goa 403702, India",4.7,106,ChIJsZjTYDtPvjsRJSOzYdXqIjU,"tourist_attraction, point_of_interest, establishment",Canacona,15.0469828,73.9846745,,
Cola backwaters kayaking spot,"Cola Beach Rd, Canacona, Kola, Goa 403702, India",4.6,57,ChIJD4hhuDtPvjsR_Wfabyrh0oQ,"tourist_attraction, point_of_interest, establishment",Canacona,15.05696,73.9714593,,
Parental Umbrage - A Boat Trip Adventure,"near Lalit Resort, Rajbag, Tarir, Canacona, Chauri, Goa 403702, India",4.9,26,ChIJ1WgQ57tbvjsRJWv2aHVT1J8,"tourist_attraction, point_of_interest, establishment",Canacona,14.9855084,74.0383984,,
Cape Goa Cliff view Point,"Cape Goa Cabo de rama, Canaguinim, Gonval, India",4.6,129,ChIJoTUrEPBJvjsRG03OBBlIh6o,"tourist_attraction, point_of_interest, establishment",Canacona,15.0979935,73.9265728,,
Netravali Bubbling Lake,"36V5+MMF, Netravli, Vichundrem, Goa 403704, India",4.3,1279,ChIJkW8u-WdWvjsRNq8AK5PVtyg,"tourist_attraction, point_of_interest, establishment",Canacona,15.0941858,74.2091651,,
Cola BEACH,"3X4C+FW4, Cola Beach Rd, Kola, Goa 403702, India",4.3,12,ChIJE5zySQBPvjsRQwQQfA_mt6I,"tourist_attraction, point_of_interest, establishment",Canacona,15.0561288,73.9723403,,
Nalini's Farmhouse,"54JW+W9, Molcornem VP",5,1,ChIJv66IQQBVvjsRD8RZUTCjR40,"tourist_attraction, point_of_interest, establishment",Canacona,15.1822661,74.1458836,,
Rivona Small Dam,"5439+J7H, Rivona",4.5,11,ChIJcb9OYkNTvjsRnTLtSenPZQg,"tourist_attraction, point_of_interest, establishment",Canacona,15.1540738,74.1182468,,
Rivona Natural Cave 2,"5466+H6C, Rivona",3.9,337,ChIJZ-R0nXdTvjsRu4z37E18NN4,"tourist_attraction, point_of_interest, establishment",Canacona,15.1614314,74.1105281,,
Colomba Spring pond,"44XM+R46, Major District Road 36, Kolamba",4,4,ChIJLzvIN8NVvjsReliWVyBbf0E,"tourist_attraction, point_of_interest, establishment",Canacona,15.1495311,74.1327804,,
Rivona River Spot,"5465+3G, Rivona",4.8,4,ChIJ6wCDuTdTvjsRpKeVANBL38Y,"tourist_attraction, point_of_interest, establishment",Canacona,15.1601797,74.1087937,,
Kasamshed,"55W6+59, Shelpe",0,0,ChIJTxz4QgBVvjsRA6a2IwxpIqs,"tourist_attraction, point_of_interest, establishment",Canacona,15.1954057,74.1608832,,
Zariwada Spring Cortali,"647V+QGF, Kotarli",4.1,10,ChIJg69SJj2rvzsRKMZgKUW6HD4,"tourist_attraction, point_of_interest, establishment",Canacona,15.2147666,74.1425936,,
Paradise Farm,"53RM+4WM, Quepem",3.4,635,ChIJFS_tQyRTvjsRFFnQYwuI_Cs,"tourist_attraction, lodging, point_of_interest, establishment",Canacona,15.1903349,74.0848087,,
Rivona quarry,"44FM+6H, Rivona",4.1,11,ChIJy2WvPKVVvjsRax3GHoB7Dyc,"tourist_attraction, point_of_interest, establishment",Canacona,15.1231059,74.1339776,,
Shree Paikdev Temple,"6595+W24, Kotarli",4.9,37,ChIJc7LUSzCrvzsReEINfdTtYVs,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Canacona,15.219766,74.1575717,,
,,,,,,,,,,
Salaulim dam,"655G+G78, Shelpe",4.4,145,ChIJe_8OUG1VvjsRTK5ENpqAYo8,"tourist_attraction, point_of_interest, establishment",Canacona,15.2099027,74.176029,,
,,,,,,,,,,
,,,,,,,,,,
Don Bosco Dam,"446X+9P, Sulcorna",4.7,6,ChIJVyyky2pXvjsR4EMSBhEtkfQ,"tourist_attraction, point_of_interest, establishment",Canacona,15.1109173,74.1493259,,
Quepem Dam,"636G+M5F, Quepem",4.1,385,ChIJAQBkkymtvzsRfsDLIjF64Gw,"tourist_attraction, point_of_interest, establishment",Canacona,15.2116832,74.0754267,,
Grand Line,"63JV+M8, Karmaliwada",5,2,ChIJpfh4CwCtvzsR3sEwHUpC-Ko,"tourist_attraction, point_of_interest, establishment",Canacona,15.2316601,74.0932661,,
HATTHI FATOR(elephant stone),"64Q4+M78, Karmaliwada",3.9,8,ChIJ4-gGHvWtvzsRiHqKxmPZgrM,"tourist_attraction, point_of_interest, establishment",Canacona,15.2391722,74.1057001,,
Nanda Lake,"64R4+C5F, Karmaliwada",4.2,81,ChIJ_7MCoq-tvzsRCMoqgKQn-LI,"tourist_attraction, point_of_interest, establishment",Canacona,15.24105,74.1054155,,
Old Bridge Curpem,"45HQ+8HX, Kurpe",4.7,6,ChIJkW4juaNVvjsR4GJEu-QDzhM,"tourist_attraction, point_of_interest, establishment",Canacona,15.1283741,74.188976,,
Sunset point,"5623+WG3, Unnamed Road, Vaddem Colony Number 1, Portem, Portem",5,2,ChIJpSowvlpVvjsRdNVJgZ7DN_8,"tourist_attraction, point_of_interest, establishment",Canacona,15.1522518,74.2038039,,
Crib,"63FF+CG9, Quepem",0,0,ChIJmVDdMgCtvzsRInwpUgkHsyk,"tourist_attraction, point_of_interest, establishment",Canacona,15.2235417,74.073872,,
Xeldem Banyan tree,"63WR+647, Karmaliwada",5,7,ChIJv-OIid-tvzsRMiWHyUJ3IWU,"tourist_attraction, point_of_interest, establishment",Canacona,15.2455438,74.0903052,,
Bamnabhat Bridge,"52WX+CV6, Bamnabhat, Ambavali",0,0,ChIJu4D4fQBTvjsRmkomBvzrluU,"tourist_attraction, point_of_interest, establishment",Canacona,15.196035,74.0496543,,
Infinity Curved valley,"745H+G52, Portuguese Dock, Road, Kanpray",4.2,19,ChIJOdZWPzKrvzsRElnKc3MVWKQ,"tourist_attraction, point_of_interest, establishment",Canacona,15.2587681,74.1278848,,
Jagga world,Bati,5,1,ChIJ_apNLQD_vjsRQI9j0N0xnLs,"tourist_attraction, point_of_interest, establishment",Canacona,15.1706686,74.2197667,,
Mirabag waterfall,"745H+J8V, Kanpray",0,0,ChIJiwOdFwCrvzsRGcVREQcPWzk,"tourist_attraction, point_of_interest, establishment",Canacona,15.2591188,74.1283121,,
AMONA CRIB,"63H6+CQ6, Amona Road, Amona",3.8,5,ChIJibg88VCtvzsREgj7xTz6Dcw,"tourist_attraction, point_of_interest, establishment",Canacona,15.2285477,74.0618825,,
Ghanemored pond,"732R+F2, Vodlemol Cacora",5,1,ChIJEU10B0OtvzsRe89Pg24YkFI,"tourist_attraction, point_of_interest, establishment",Canacona,15.2512263,74.0900008,,
J M Eco Farm Sanguem,"566F+5VF, Naiquinim",4.6,15,ChIJqVdTG8z_vjsRWWrEDmxjg-s,"tourist_attraction, point_of_interest, establishment",Canacona,15.1604308,74.224643,,
Bhati waterfall,"663C+3W3, Bati, Goa 403704, India",5,1,ChIJCQ9zHwD_vjsR610iVIUUfvI,"park, point_of_interest, establishment",Sanguem,15.2026283,74.2223068,,
Bhati Waterfalls,"56VH+J7R, Valkini, Bati, Goa 403704, India",0,0,ChIJDU4DDAD_vjsRw81EOfABS0c,"tourist_attraction, point_of_interest, establishment",Sanguem,15.1941044,74.2281352,,
RAJ DUDHSAGAR WATERFALLS,"Gudi, Paroda, Margao, Goa 403714, India",5,1,ChIJnQ8VZmmtvzsRHOG0_45A7Ds,"amusement_park, point_of_interest, establishment",Sanguem,15.2428627,74.0355993,,
Timba Falls,"C72C+5W, Mollem, Goa 403410, India",4.7,15,ChIJfSw8rCQHvzsRyytIOathsMs,"tourist_attraction, point_of_interest, establishment",Sanguem,15.4004647,74.2723568,,
Dr.Sophia Waterfall pond,"964V+3Q, Kolem, Goa 403410, India",4.6,24,ChIJ8aHyumgHvzsRlxtGSwzs1yA,"tourist_attraction, point_of_interest, establishment",Sanguem,15.355223,74.2444893,,
waterfall spot,"8867+86H, Sonauli, Goa 403410, India",4.4,28,ChIJqywLW10DvzsRe-CytWkMWNI,"park, point_of_interest, establishment",Sanguem,15.3108179,74.3131114,,
Dragon Waterfall aka Agnela Fond,"626V+65V, Deao, Quepem, Talewada, Goa 403705, India",4.3,6,ChIJQ9YzN7WtvzsR74ssFkb3oXA,"tourist_attraction, point_of_interest, establishment",Sanguem,15.2106197,74.042919,,
Dudhsagar waterfall parking,"86PV+WXW, Kolem, Goa 403410, India",4.4,100,ChIJ6ZwNrMUHvzsRrs9Nnx4i9AU,"tourist_attraction, point_of_interest, establishment",Sanguem,15.3372386,74.2449805,,
"Devils Canyon, Dudhsagar Waterfalls Trail","8873+2WV, Sonauli, Goa 403410, India",4.2,23,ChIJB8JstKwGvzsR9P-DIj9isWc,"park, point_of_interest, establishment",Sanguem,15.3126009,74.3047931,,
Cotigao Wildlife Sanctuary Entrance,"X4Q2+86M, NH 66, Poingunin, Goa 403702, India",4.1,156,ChIJV9uvKjZavjsRpRXYOZ88X3M,"zoo, park, point_of_interest, establishment",Sanguem,14.9883475,74.1005476,,
Bhagwan mahavir national park,"96VQ+9C8, NH748, Mollem, Goa 403410, India",4.5,4,ChIJ2yBY5zIHvzsRieP4sYsmZEQ,"park, point_of_interest, establishment",Sanguem,15.3934028,74.2385878,,
Natures Nest Goa,"Surla, Sakvorde, Darbandora, Goa 403406, India",4.6,842,ChIJIb7U4nKxvzsRLDNZYl4vVY4,"travel_agency, lodging, restaurant, point_of_interest, food, establishment",Sanguem,15.410787,74.2005296,,
Badsarem hills,"25W5+HV8, Gaundongren, Goa 403702, India",4.5,6,ChIJs4_3_UlXvjsRKdM7oywQCSA,"park, point_of_interest, establishment",Sanguem,15.0464227,74.1597144,,
Strawberry Plantation,"26RX+XRM, Verlen, Goa 403704, India",4.5,191,ChIJpz2-MCT4vjsRIj_1cnk3YWE,"tourist_attraction, point_of_interest, establishment",Sanguem,15.0424651,74.2495537,,
Green Island Curpem,"Curpem Sanguem, Kurpe, Goa 403704, India",4.8,52,ChIJ3QqPmadVvjsRsFvi3eZNf8s,"point_of_interest, establishment",Sanguem,15.1240707,74.1935926,,
Aqueous Spice Farm,"Tilamol – Rivona – Colomb – Curdi (Zambaulim), Kurpe, Goa 403704, India",4.7,31,ChIJmf2RnZdVvjsRSUKaYz2KxGE,"park, point_of_interest, establishment",Sanguem,15.1241694,74.1742121,,
Anshi National Park,"X9X5+6FQ, Kodthalli, Karnataka 581187, India",4.4,2186,ChIJdyXW78j6vjsRJij0Mym0sqM,"tourist_attraction, park, point_of_interest, establishment",Sanguem,14.9980998,74.3587473,,
Dudhsagar Plantation,"Karmane Village, Mollem, Goa 403706, India",4.7,260,ChIJd_7s7g2pvzsR0zPOCYSiIw0,"lodging, point_of_interest, food, establishment",Sanguem,15.3296133,74.1601603,,
Mountain Top Ambe Forest Checkpost,"3578+7PG, Unnamed Road, Mangal, Goa 403704, India",3.8,12,ChIJUyqTjzRXvjsRStsomulWLSs,"tourist_attraction, point_of_interest, establishment",Sanguem,15.0631936,74.1668166,,
Sangameshwar Temple,"64MX+4M2, Sanguem Rd, Sanguem, Goa 403704, India",4.5,45,ChIJ8dn23j-rvzsRSwCC4dKC7_E,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2327554,74.1491559,,
Shree Kalnath Temple Marangan Mugoli sanguem Goa,"65V3+J4G, Marangan Mugoli, Sanguem, Muguli, Goa 403704, India",4.9,11,ChIJOZGixaWrvzsRNVPxKIycoo0,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.24406,74.1528377,,
Shri Someshwara Temple,"558P+6QF, Kurdi, Goa 403704, India",4.8,298,ChIJk5UIF6dVvjsRTl0kyAoov1M,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.1655655,74.1869144,,
Vithal Mandir,"65J2+9PP, Sanguem Rd, Bamansai, Sanguem, Goa 403704, India",4.9,25,ChIJxWtzXT6rvzsRBRZt0Q6PdP8,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2309646,74.1518249,,
Shri Someshwara Temple (Shirvoi),"634V+M2G, Sirvoi, Goa 403705, India",4.6,178,ChIJUY8g0cysvzsRjgopSc2xGkw,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2066842,74.0925928,,
SHRI PAIKDEV TEMPLE,"ZANODEM, Sanguem, Zanoda, Goa 403704, India",4.5,6,ChIJpV4WArhUvjsRhpiOMrsPhrw,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.1986869,74.1470225,,
Ancient Kadamba Shri Shiva Temple/ Nandi Bull,"7353+6XW, Cotta Chandor Goa, Kantivaddo Ravora, Chandor, Guirdolim, Goa 403714, India",4.3,92,ChIJ28ip8qKtvzsRlPcMLNDkz-E,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.258105,74.0549473,,
Shree Ramnath Paikdev Temple,"64CX+F27, Sanguem, Goa 403704, India",4.4,7,ChIJ1b3e_TervzsR8fVtuMShjLE,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2211117,74.1475365,,
Saraswati temple vakarwada,"64PX+H4, Sanguem, Goa 403706, India",5,1,ChIJBy4eKYGrvzsRfpZ6sU6qqEw,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2364551,74.1465475,,
Satteri Devi Temple,"647X+G6, Sanguem, Goa 403704, India",5,2,ChIJlQL8cUGrvzsRe1JLBCVM950,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2137876,74.1481576,,
"Shree Sateri Shantadurga, xeldem","Xeldem, Goa 403705, India",4.7,28,ChIJOSvg6PisvzsR7mbzl-cX_Mk,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2489329,74.0845626,,
श्री राक्षस मळ्ळीकेश्वर प्रसन्न,"86XR+2GX, Metawada-Collem, Darbandora, Colem, Kolem, Goa 403410, India",4.8,19,ChIJ3cGvqnQHvzsRVOwGe-_3HiQ,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.3476215,74.2413703,,
Sansthan Maruti Temple,"7444+CPW, Kakoda, Vodlemol Cacora, Kudchaden, Goa 403706, India",4.8,80,ChIJwatO12OsvzsRrAARh7_VnRs,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2561103,74.1068441,,
Shri Purushmharu Temple,"7482+MQ3, Vodlemol Cacora, Hodar, Goa 403706, India",4.7,62,ChIJd7VgymmsvzsRRQV1dZ48HV4,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.26655,74.1018701,,
Ruins of Lakshmi Narayana Swamy Temple,"452V+P96, Vichundrem, Digali, Goa 403704, India",4.6,21,ChIJl5gSxGpWvjsRoE1V_M81zJk,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.1017751,74.1933999,,
Shree Chandreshwar Temple,"453W+XFM, Vichundrem, Digali, Goa 403704, India",4.8,13,ChIJuzQSlxRWvjsRzAZkvTWQDJ4,"hindu_temple, tourist_attraction, place_of_worship, point_of_interest, establishment",Sanguem,15.1049457,74.1961618,,
Saibaba Temple,"65W2+282, Sanguem Rd, Bazaarwado, Sanguem, Muguli, Goa 403706, India",4.6,12,ChIJA8OQBj-rvzsRY5gn7547GAE,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2450243,74.1507733,,
Near Mahadev Temple,"64X5+JXM, Kakoda, Vodlemol Cacora, Kudchaden, Goa 403706, India",4.7,50,ChIJl3hT5IisvzsR2CFO_Htxpzg,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2491399,74.1099441,,
Sateri Pissani Temple at Colsoi,"84W8+6W8, Kodli, Goa 403706, India",4.7,24,ChIJD0xl7SmvvzsRFXuXyaUtqNQ,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.3455492,74.1171807,,
Shri Mahadev Temple Cotombi,"7323+M5J, Cotombi Rd, Madgaon, Kakoda, Goa 403705, India",4.5,36,ChIJTzhEeJ-tvzsRF065uqavVlA,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.2517473,74.0528925,,
Shri Shantadurga Temple Colomba,"542J+2CP, Kolamba, Goa 403705, India",4.6,23,ChIJDaU1w3BUvjsRxG597Yzaiwg,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.1501101,74.1310663,,
Shri Siddhanath Temple,"926W+JJ3, Talsai, Borim, Kajorde, Goa 403103, India",4.5,68,ChIJdXije9-vvzsRKbRi3uZdzQI,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.361508,74.0465552,,
Somnath Temple,"529V+7M8, Adne, Cavorem, Goa 403703, India",4,27,ChIJKVfs0Y9SvjsRCZcavQ_xmCI,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.1682596,74.0444539,,
Shree Sateri Pachapuris Temple,"6662+7FW, Salavli, Goa 403704, India",5,6,ChIJg7JfPPFVvjsROW1w24_OvtU,"hindu_temple, place_of_worship, point_of_interest, establishment",Sanguem,15.210737,74.201206,,
Dhadem sunset point,"74C9+CXQ, Sanvardem",4.3,44,ChIJe1SapR6tvzsRBdMzwbw0knM,"tourist_attraction, point_of_interest, establishment",Sanguem,15.2710992,74.1199906,,
Xelvona waterfall,"736M+J23, Shikshelvan",0,0,ChIJR7GgJQCtvzsRqrPqGc7H16g,"tourist_attraction, point_of_interest, establishment",Sanguem,15.2615243,74.0825332,,
River view point xelvona,"73FM+RPC, Xelvona",4.3,8,ChIJpZAvsrqtvzsRcXC5oisCqhU,"tourist_attraction, point_of_interest, establishment",Sanguem,15.2749643,74.0852546,,
Marathwada,"74XF+PHQ, Marathwada",0,0,ChIJHU5eJACrvzsRgMyQQN5NfNQ,"tourist_attraction, point_of_interest, establishment",Sanguem,15.2993265,74.123996,,
Odxel Beach 2,"74XF+PHQ, Bandoli",0,0,ChIJexyZSwCrvzsR_xSWwZWqI0E,"tourist_attraction, point_of_interest, establishment",Sanguem,15.2993265,74.123996,,
Christmas Crib,"73F4+2C5, Marrod, Guirdolim",5,1,ChIJdxpPAwCtvzsR4hDmtO5_mPo,"tourist_attraction, point_of_interest, establishment",Sanguem,15.2725125,74.0561094,,
Flames Garden Cafe & Plants Nursery,"opposite Chandor Club, Villa Formosa, Chandor",4.8,78,ChIJ40ujhS2tvzsRQYI0mfOey6w,"cafe, tourist_attraction, clothing_store, food, store, point_of_interest, establishment",Sanguem,15.2598132,74.0476968,,
Boat parking,"62JW+4RX, Gudi Peddar, Paroda",0,0,ChIJ1b28BgCtvzsRiXCT_wLEUsk,"tourist_attraction, point_of_interest, establishment",Sanguem,15.230375,74.0471117,,
Guirdolim meet up point,"72GW+VG4, Guirdolim-Macasana Road, Revorda, Chandor",0,0,ChIJr670WQCtvzsR8YZmJSI-nyE,"tourist_attraction, point_of_interest, establishment",Sanguem,15.2771384,74.046313,,
Macasana lake,"73R3+4HP, Macasana",0,0,ChIJDUwhHgCtvzsR6ILpvzUeq5c,"tourist_attraction, point_of_interest, establishment",Sanguem,15.2903254,74.0539455,,
Cavorim Chandor View point,"722Q+86R, Chandor",4.5,2,ChIJNfw4jYCtvzsRzM2hrSz3RcM,"tourist_attraction, point_of_interest, establishment",Sanguem,15.2508601,74.0380095,,
The Lion King statue,"62QP+RH, Chandor",0,0,ChIJUby6YQCtvzsR4VzS4cBg-SI,"tourist_attraction, point_of_interest, establishment",Sanguem,15.2395976,74.0364274,,
Patnem Beach,"Patnem Beach, Goa, India",4.7,1796,ChIJI7UxkMpavjsRkdcBv7fN0QA,"natural_feature, establishment",Quepem,14.9968861,74.0335008,,
Quepem Market,"636C+P86, Quepem, Goa 403705, India",3.7,718,ChIJ3fZGyS6tvzsRD9hlVRMBRYA,"point_of_interest, establishment",Quepem,15.2117918,74.0707549,,
"Sawardekar Wada, Sanvordem, Goa","Sanvardem, Goa 403706, India",4.3,50,ChIJ4-aHi26svzsRhv_hJGQUy3k,"point_of_interest, establishment",Quepem,15.2686,74.1090495,,
Casa Abilio De Sousa,"Quepem, Goa 403705, India",4.7,51,ChIJJQw4FymtvzsRwTESMxe-Vf4,"lodging, point_of_interest, establishment",Quepem,15.2125919,74.073419,,
Dudhsagar Watchtower,"8857+H9Q, Sonauli",4.5,59,ChIJCSnWIz8DvzsR5eMWjTFqWYI,"tourist_attraction, point_of_interest, establishment",Quepem,15.309264,74.3130526,,
,,,,,,,,,,
Boating station for boat safari,"6CHV+RJ, Panjeli",3.9,10,ChIJSW-UaeXjvjsRuSSJdReT5ks,"tourist_attraction, point_of_interest, establishment",Quepem,15.2296169,74.4440742,,
Canopy Walk,"88FG+6G5, Kuveshi",4.6,51,ChIJjfC4iZIFvzsR0Nrig6uuANs,"tourist_attraction, point_of_interest, establishment",Quepem,15.3230087,74.3263465,,
"Kuveshi , Uttara Kannada","88FM+XH5, Kuveshi",4,3,ChIJ_-7HX7EFvzsRefjH7Gy6Jno,"tourist_attraction, point_of_interest, establishment",Quepem,15.3259516,74.3344335,,
Poppal Wadi Waterfalls,"89J8+5P, Aveda Poppal Wadi",4.8,14,ChIJPURdQTsFvzsRv8r92rVHGq4,"tourist_attraction, point_of_interest, establishment",Quepem,15.330442,74.366817,,
Devulli Backwater Viewpoint,"4CXV+XQ2, State Highway 34, Devulli",4.6,9,ChIJiZUKhwjjvjsRLaRNZwmHlEg,"tourist_attraction, point_of_interest, establishment",Quepem,15.1498926,74.4444024,,
Donapa Water Stream,"State Highway 34, Devulli",3.8,16,ChIJB2eYS5DjvjsRCfnzEVDamek,"tourist_attraction, point_of_interest, establishment",Quepem,15.1492104,74.4444276,,
NV Eco Agro Tourism Pvt Ltd ( NV Eco farm ),"P. O. Kirlapal- Kilapal- Goa, Dabal, via -Sanvordem, Goa 403706, India",4.2,617,ChIJbZqDBLauvzsRvv9GkEL5bxk,"tourist_attraction, point_of_interest, establishment",Dharbandora,15.321298,74.116973,,
Dabal Nirankal kayaking ride,"9462+QFW, Nirankal, Kalsai, Goa 403706, India",4.6,5,ChIJOWcem4SvvzsREJPRs7F_Ryw,"tourist_attraction, point_of_interest, establishment",Dharbandora,15.3609967,74.101516,,
Picnic spot Davkond,"946C+53G, Darbandora, Goa 403706, India",4.6,7,ChIJBb3aT3WvvzsRO1iOhCUjqSg,"tourist_attraction, point_of_interest, establishment",Dharbandora,15.3604311,74.1202085,,
Tourism attraction bridge,"C58H+3H, Panas, Goa 403406, India",4.8,4,ChIJgSZLgdenvzsRpc5Y_qlUfEQ,"tourist_attraction, point_of_interest, establishment",Dharbandora,15.4151295,74.1789858,,
,,,,,,,,,,
Udear Waterfall,"8WXW+5F5 Udear Springs Waterfall, Verna, Lotli, Goa 403722, India",4.5,16,ChIJn4KOSACxvzsR6x_-SDeft1A,"tourist_attraction, point_of_interest, establishment",Dharbandora,15.347957,73.946223,,
Dudhsagar Trek,"Road, Mollem, Kolem, Goa 403410, India",4.7,12,ChIJxWknsiAHvzsRJLQ-TAVWxjY,"tourist_attraction, point_of_interest, establishment",Dharbandora,15.3358363,74.2434258,,
Sonfator lake,"8XPW+8VQ, opp. aryamann sai service, sonfator, Borim, Camorlim, Goa 403718, India",4.7,3,ChIJfzwFtCixvzsR4dxSYPC3nM8,"tourist_attraction, point_of_interest, establishment",Dharbandora,15.3358256,73.9972326,,
Small Waterfall,"86HM+V2, Shigaon, Goa 403410, India",5,4,ChIJazK4bgAHvzsRmMWDF_G6-TY,"tourist_attraction, point_of_interest, establishment",Dharbandora,15.3297474,74.2325394,,
