name,address,rating,user_ratings_total,place_id,types,taluka,latitude,longitude,Unnamed: 9,Unnamed: 10,categories,cluster,day,normalized_google_rating,weighted_rating,quantity_factor,popularity_score,cluster_max_popularity,normalized_popularity
Karmale Waterfall,"C2R8+XR, Keri",5.0,1.0,ChIJF5SFRQC7vzsRAFNKsVhgl8s,"tourist_attraction, point_of_interest, establishment",Ponda,15.4424787,74.0170052,,,['nature'],3,4,1.0,0.9209051724137931,0.07414361740841162,0.5822005504116405,0.9195891177403319,0.6331094389658043
Spice Plant Forest,"F227+FF, Keri",4.5,2.0,ChIJI3qDYQC7vzsRdn7tvSCwJrw,"tourist_attraction, point_of_interest, establishment",Ponda,15.4511875,74.0136875,,,"['food', 'nature']",3,4,0.875,0.8639367816091953,0.11751485326014874,0.5653680102695766,0.9195891177403319,0.6148050247254251
Khareban Sunset & Fishing Point,"PQGP+3J, Pernem, Pernam Municipal Area, Goa 403512, India",4.5,45.0,ChIJf6_1wj_tvzsRsCAWdsRpk_Y,"tourist_attraction, park, point_of_interest, establishment",Pernem,15.7251585,73.7865024,,,['nature'],0,1,0.875,0.8742784857571214,0.3307225866740438,0.6568561261238903,0.9084657038498933,0.7230389912797669
Arambol Mountain,"MMVX+9QV, near beach, Arambol, Goa 403524, India",4.6,1062.0,ChIJm4dSXLPvvzsRL6X7fFMDKVI,"tourist_attraction, point_of_interest, establishment",Pernem,15.6934972,73.6994326,,,['beaches'],0,1,0.8999999999999999,0.8999452590261783,0.6019775645175659,0.7807581812227333,0.9084657038498933,0.859425048093768
Marjoram beach,"JPPC+3QF, Pernem, Gawde Vaddo, Morjim, Goa 403512, India",4.4,22.0,ChIJC6KWU_jvvzsRvpDEHPyr5-w,"tourist_attraction, point_of_interest, establishment",Pernem,15.634123,73.722051,,,['beaches'],0,1,0.8500000000000001,0.8496439280359821,0.27084771076876296,0.6181254411290944,0.9084657038498933,0.6804059179224975
Morjhim Beach,"Morjhim Beach, Morjim, Goa 403512, India",4.6,2050.0,ChIJFUx4sUjpvzsRODyBpvAASV0,"natural_feature, establishment",Pernem,15.6246696,73.7292137,,,['beaches'],0,1,0.8999999999999999,0.8999716286420416,0.6587500773127597,0.8034830081103288,0.9084657038498933,0.8844395607950095
Thalassa Beach Boutique Resort,"251/4 Village Mandrem, Taluka, Pernem, Ashvem, Goa 403512, India",4.4,1181.0,ChIJ35vRwdrvvzsRO2pDE6PEySM,"lodging, restaurant, food, point_of_interest, establishment",Pernem,15.6416115,73.7192854,,,"['beaches', 'food']",0,1,0.8500000000000001,0.8499930713577223,0.611143715784054,0.754453329128255,0.9084657038498933,0.8304697975179854
Boho By The Beach,"Boho By The Beach, 1384/A, Teamwaddo Pernem, Morjim, Goa 403512, India",4.5,263.0,ChIJ22z3Yi7pvzsRZdq92PiJDlw,"lodging, health, point_of_interest, establishment",Pernem,15.6234773,73.732984,,,['beaches'],0,1,0.875,0.8748742816091954,0.4816570996297581,0.7175874088174204,0.9084657038498933,0.7898893769753009
La Cabana Beach & Spa,"Ashvem Beach, Ashvem Wada, Mandrem, Goa 403527, India",4.3,4568.0,ChIJPw4jycjuvzsRB9S1HRzbLZ8,"lodging, point_of_interest, establishment",Pernem,15.6428474,73.7203813,,,['beaches'],0,1,0.825,0.8250036792175153,0.7279385470898638,0.7861776263664547,0.9084657038498933,0.8653905403746046
Palm Grove Beach Resort,"Ashvem Beach, Mandrem, Goa 403527, India",4.4,890.0,ChIJAQAAAIzuvzsRl0tqGeguwkc,"lodging, point_of_interest, establishment",Pernem,15.647245,73.7169639,,,['beaches'],0,1,0.8500000000000001,0.84999080846782,0.586730771049524,0.7446867935005016,0.9084657038498933,0.8197192148747829
S2 Beach Shack and Cottages,"Gawde Wada, Morjim, Ashvem Loto Beach, Goa 403512, India",4.4,1001.0,ChIJoV4QxcruvzsRCcyTzd4SrPE,"lodging, restaurant, food, point_of_interest, establishment",Pernem,15.6341112,73.7223019,,,"['beaches', 'food']",0,1,0.8500000000000001,0.8499918266914447,0.5968726871836567,0.7487441708883296,0.9084657038498933,0.8241854015130166
Morgim Beach,"Morgim Beach, Morjim, Goa 403512, India",4.6,648.0,ChIJLcOVXEPpvzsRI3q63F4VEf0,"natural_feature, establishment",Pernem,15.6154449,73.7363853,,,['beaches'],0,1,0.8999999999999999,0.8999103395143722,0.5593555614443159,0.7636884282863496,0.9084657038498933,0.8406353977370781
Anjuna Beach Sandsite,"monteiro wado, Anjuna, Goa 403509, India",4.4,181.0,ChIJD8n3tKjpvzsRcIZe_ycntKI,"lodging, point_of_interest, establishment",Pernem,15.5738534,73.7407517,,,['beaches'],0,1,0.8500000000000001,0.8499550018946572,0.4495282724042293,0.6897843100984861,0.9084657038498933,0.7592849209115106
Ashvem Beach,"Ashvem Beach, Goa, India",4.6,2570.0,ChIJx3JytMXuvzsRl1R6ni18FbY,"natural_feature, establishment",Pernem,15.6437966,73.7174025,,,['beaches'],0,1,0.8999999999999999,0.8999773669174748,0.6782694136940524,0.8112941856281057,0.9084657038498933,0.893037769274069
Turtle Beach Morjim,"JP7P+WRQ, Kannaikwada, Morjim, Goa 403512, India",4.6,172.0,ChIJwy5iUwvpvzsRbT4ZrrFPizk,"tourist_attraction, point_of_interest, establishment",Pernem,15.6148324,73.7371049,,,['beaches'],0,1,0.8999999999999999,0.89966364361172,0.44514744253164673,0.7178571631796907,0.9084657038498933,0.7901863109829658
Querim Dam,"J38G+5V4, Querim, Querim VP, Goa 403505, India",4.2,176.0,ChIJLRp601SYvzsR4wD72-oMXMY,"tourist_attraction, point_of_interest, establishment",Pernem,15.615381,74.0772171,,,['nature'],2,3,0.8,0.800236216637444,0.5005369553677452,0.6803565121295645,0.939998873130649,0.7237843912127784
SuryaPrabha (सूर्यप्रभा) Top View Point,"PWWP+RXG, Banda - Dodamarg Road, Banda",4.5,18.0,ChIJodvw02OPvzsRqQN4TTfSNvw,"tourist_attraction, point_of_interest, establishment",Pernem,15.7470574,73.9374502,,,['nature'],0,1,0.875,0.8732531760435571,0.25434413272206274,0.6256895587149593,0.9084657038498933,0.6887321734474003
Konkan Vihar,"Dodamarg Teacher Colony, Road, Sawantwadi",5.0,16.0,ChIJKXwUpoaRvzsR3DkW7TGLCPM,"tourist_attraction, point_of_interest, establishment",Pernem,15.683735,73.969832,,,['nature'],0,1,1.0,0.9906947261663286,0.2447363303873106,0.6923113678547214,0.9084657038498933,0.7620665974740116
Koni Kade Artificial Waterfall,"MXC8+HFH, Koni Kade ,Kharpal, Kasai",3.7,41.0,ChIJiTSH7ByRvzsR-yXq5MPVls8,"tourist_attraction, point_of_interest, establishment",Pernem,15.6714474,73.9662376,,,['nature'],0,1,0.675,0.6789716748768473,0.3228643365307619,0.5365287395384131,0.9084657038498933,0.5905877759223195
DONGARPAL WATERFALL,"QVHW+XMW, Dongarpal",4.6,22.0,ChIJS72uZq-NvzsRT4aeUdjuuH0,"tourist_attraction, point_of_interest, establishment",Pernem,15.7799988,73.8967091,,,['nature'],0,1,0.8999999999999999,0.8974700149925037,0.27084771076876296,0.6468210933030073,0.9084657038498933,0.711992858466655
Bicholim Municipal Garden,"HWQW+2HR, Dicholi, Goa 403504, India",3.5,108.0,ChIJ3-0W9XGWvzsRvjnQXdqZ9QQ,"park, point_of_interest, establishment",Bicholim,15.5876232,73.9463755,,,['nature'],0,1,0.625,0.6269890857323632,0.40524419655008526,0.538291130059452,0.9084657038498933,0.592527739658507
Anjunem Dam,"Anjunem Dam, Ghonteli, Gulle, Goa 403506, India",4.4,167.0,ChIJwzyVywKZvzsRudibcMiJqo0,"tourist_attraction, point_of_interest, establishment",Bicholim,15.6168114,74.088487,,,['nature'],2,3,0.8500000000000001,0.8499512520525453,0.4954905600053412,0.7081669752336637,0.939998873130649,0.7533700257268677
The Our Lady On The Mount Chapel,"GW3F+R9, Old Goa, Goa 403110, India",4.0,129.0,ChIJOZ0xvOS_vzsRwQVuIXvcIxo,"tourist_attraction, point_of_interest, establishment",Bicholim,15.5044718,73.9233285,,,"['historical', 'religious']",0,1,0.75,0.7507062334217507,0.4204634013663169,0.6186091005995772,0.9084657038498933,0.6809383094794194
BICHOLIM WALKING PARK,"Bicholim bustand, Dicholi, Goa 403529, India",3.9,155.0,ChIJV4BUh26WvzsRXytfhfdOgAA,"park, point_of_interest, establishment",Bicholim,15.5872037,73.9507301,,,['nature'],0,1,0.725,0.7257487842617153,0.4362125537744346,0.6099342920668029,0.9084657038498933,0.6713894530988073
Bicholim Municipal Park 2,"HWWW+RJC, Bhaili Peth, Sudha Colony, Borden, Dicholi, Goa 403504, India",3.6,152.0,ChIJH0M8PHuWvzsRSQDMUCC-zU0,"park, point_of_interest, establishment",Bicholim,15.597054,73.946528,,,['nature'],0,1,0.65,0.6512536623844941,0.43453519647771616,0.5645662760217829,0.9084657038498933,0.621450291000822
Mathwada river dam,"H2F9+P7H, State Highway 4, Pariye",3.5,10.0,ChIJhRTNIiuXvzsRnsnVT-Q1vqw,"tourist_attraction, point_of_interest, establishment",Bicholim,15.574307,74.018225,,,['nature'],2,3,0.625,0.6447100313479623,0.23187799061994893,0.47957721505675693,0.939998873130649,0.5101891382694256
Ghogal waterfall,"HX8P+VHJ, Karapur",5.0,2.0,ChIJV_zNYgCXvzsRlMvG5NmzRAU,"tourist_attraction, point_of_interest, establishment",Bicholim,15.5672137,73.9863965,,,['nature'],0,1,1.0,0.9472701149425287,0.09489943304520278,0.6063218421835983,0.9084657038498933,0.6674130235342175
Three waterfall morlem,"Ground Floor, opposite LIC Office, Gokulwadi, Morle",4.2,11.0,ChIJ_cRUhCOZvzsR2sAUSi7_kqY,"tourist_attraction, point_of_interest, establishment",Bicholim,15.5845151,74.0593872,,,['nature'],2,3,0.8,0.8034841954022989,0.24029204584842626,0.5782073355807498,0.939998873130649,0.6151149241860694
Sonshe mine mini beach,"G3J5+5F3, Pissurle",4.3,3.0,ChIJKaWgLgCjvzsR4uNz22DJObw,"tourist_attraction, point_of_interest, establishment",Bicholim,15.5303923,74.0586595,,,['beaches'],2,3,0.825,0.8292025862068965,0.13405554217099272,0.551143768592535,0.939998873130649,0.5863238609605571
Dabem vaircho trek waterfall,"H456+P3V, Dabem, Jarma, Goa 403506, India",5.0,1.0,ChIJT9LKYACjvzsRJqvn73XzNrE,"tourist_attraction, point_of_interest, establishment",Sattari (Valpoi),15.5593564,74.1101854,,,"['adventure', 'nature']",2,3,1.0,0.9209051724137931,0.06702777108549636,0.5793542118824744,0.939998873130649,0.6163350068207484
Massorde spring,"G4GV+3J, Valpoy, Massorde, Goa 403506, India",5.0,4.0,ChIJV1l3DMahvzsR_WKW_p-ZeeA,"tourist_attraction, point_of_interest, establishment",Sattari (Valpoi),15.5227656,74.143643,,,['nature'],2,3,1.0,0.9683620689655172,0.15563366482109278,0.6432707073077475,0.939998873130649,0.684331360063599
Saleli spring waterfall,"H38Q+544, Salili, Goa 403530, India",4.4,37.0,ChIJQScdwgOjvzsRR2-xVLKMFbY,"park, point_of_interest, establishment",Sattari (Valpoi),15.5653789,74.0878173,,,['nature'],2,3,0.8500000000000001,0.8497844827586207,0.3517568840443748,0.6505734432729224,0.939998873130649,0.6921002374249657
Satrem Second Waterfall,"J6MV+2XP, Nagargaon, Goa 403506, India",4.6,11.0,ChIJtxLV4vh1vzsRgfmn086OG64,"park, point_of_interest, establishment",Sattari (Valpoi),15.6325999,74.2449393,,,['nature'],2,3,0.8999999999999999,0.8951508620689653,0.24029204584842626,0.6332073355807496,0.939998873130649,0.6736256326264138
WaterFall Gho Gho,"G4WJ+P2R, Koparde, Goa 403506, India",3.5,31.0,ChIJPfdYY-ihvzsRhjO27of2siA,"tourist_attraction, point_of_interest, establishment",Sattari (Valpoi),15.5468551,74.1300143,,,['nature'],2,3,0.625,0.631775323275862,0.33513885542748184,0.51312073613651,0.939998873130649,0.5458737779414254
Kudnem Important Bird and Biodiversity Area,"Kudne, Goa 403505, India",4.9,8.0,ChIJGUzc3We9vzsR0jH48u3EoiM,"park, point_of_interest, establishment",Sattari (Valpoi),15.5360625,74.0025625,,,['nature'],2,3,0.9750000000000001,0.9602011494252873,0.21247300735486707,0.6611098925971193,0.939998873130649,0.7033092395050484
"Mangrove Boating & Wildlife Tour: Crocodiles, Birdwatching & Fishing by GoaSay","Vanxim Island, Panaji, Goa 403403, India",5.0,187.0,ChIJ8xU_9vG_vzsR70nvInd_y4w,"tourist_attraction, point_of_interest, establishment",Sattari (Valpoi),15.5418446,73.9067666,,,['nature'],0,1,1.0,0.9991585656639765,0.4523300700096164,0.7804271674022325,0.9084657038498933,0.8590606823074779
Salvador Do Mundo - Wetlands,"GVH4+3JF, Betim–Penha de Franca–Pomburpa, Aldona Soddo Rd, Quitula, Salvador du Mundu, Goa 403101, India",4.6,45.0,ChIJj9u39x2_vzsRlV6-GyV6fYM,"park, point_of_interest, establishment",Sattari (Valpoi),15.5276975,73.8565467,,,['nature'],0,1,0.8999999999999999,0.8987350074962518,0.3307225866740438,0.6715300391673685,0.9084657038498933,0.7391914040580293
Narve-Tikhazan Marsh (Birdwatching),"HW36+GVC, Narva, Maem, Goa 403504, India",4.5,4.0,ChIJVboGXea_vzsRbF6l5TBDG7Q,"park, point_of_interest, establishment",Sattari (Valpoi),15.5538125,73.9121406,,,['nature'],0,1,0.875,0.8683620689655174,0.1390251565423659,0.5766273039962567,0.9084657038498933,0.6347265521996341
Mhadei Wildlife Forest Rangers Office,"H5PQ+VXX, Nagargaon, Maloli, Goa 403506, India",4.1,10.0,ChIJD4wk642fvzsR9nUMoeMrCaM,"point_of_interest, establishment",Sattari (Valpoi),15.5872272,74.1899858,,,['nature'],2,3,0.7749999999999999,0.7810736677115987,0.23187799061994893,0.5613953968749388,0.939998873130649,0.597229861569112
St. Cruz Wetlands,"FRCQ+J24, Santa Cruz, Goa 403005, India",4.2,81.0,ChIJk9d499_BvzsRB3I4JZwMnZI,"park, point_of_interest, establishment",Sattari (Valpoi),15.4715066,73.8375808,,,['nature'],0,1,0.8,0.800509882253995,0.38065763733787705,0.6325689842875478,0.9084657038498933,0.6963047494328611
Valpoi,"G4H4+8W, Pissurle, Valpoy, Goa 403506, India",4.6,27.0,ChIJrxosfsKjvzsRH8AQ3XdfQZc,"park, point_of_interest, establishment",Sattari (Valpoi),15.5283597,74.1072846,,,['nature'],2,3,0.8999999999999999,0.8979217980295565,0.3222262852424113,0.6676435929146984,0.939998873130649,0.7102599928562933
Bird Watching Spot,"8WJ2+9QP, Arossim, Goa 403712, India",4.2,219.0,ChIJQefFIx23vzsRa9tEtr74_Y0,"park, point_of_interest, establishment",Sattari (Valpoi),15.3309671,73.9019438,,,['nature'],3,4,0.8,0.8001900470219436,0.5769381575167999,0.7108892912198861,0.9195891177403319,0.7730510045255046
Chatrapati Shivaji Maharaj Park Valpoi.,"G4HP+X94, Massorde, Goa 403506, India",3.8,5.0,ChIJN4o807OhvzsRRlmeXNfnCTA,"park, point_of_interest, establishment",Sattari (Valpoi),15.5298909,74.1359564,,,['nature'],2,3,0.7,0.7236350574712644,0.17326427476292988,0.5034867443879306,0.939998873130649,0.5356248382629196
Tajbi Gardens,"G4G9+XHP, Naguem, Goa 403506, India",4.0,21.0,ChIJqVlCQyuivzsRxpl1zsOBV9Q,"park, point_of_interest, establishment",Sattari (Valpoi),15.5274508,74.1189413,,,['nature'],2,3,0.75,0.754173197492163,0.2989057617054453,0.5720662231774759,0.939998873130649,0.608581818052845
Siranguli Waterfall,"F5VP+34F, Siranguli, Shelpi Khurd, Goa 403506, India",4.3,15.0,ChIJAQBezUChvzsRjuFltXoRB0g,"park, point_of_interest, establishment",Sattari (Valpoi),15.4926771,74.1853027,,,['nature'],2,3,0.825,0.8260506465517241,0.26811108434198544,0.6028748216678286,0.939998873130649,0.6413569621205663
Mhadai River New Dam,"F39W+RW, Pale, Mastakwada, Goa 403105, India",4.3,53.0,ChIJLa0Fy2GlvzsR3tBpNwwS_vk,"tourist_attraction, point_of_interest, establishment",Sattari (Valpoi),15.4692702,74.0921429,,,['nature'],2,3,0.825,0.8253113026819924,0.38573728211779695,0.6494816944563142,0.939998873130649,0.6909388011213539
Spring Valley,"Advai Desaiwada, Birondem VP, Goa 403530, India",5.0,5.0,ChIJhWohAACjvzsRWf1N3RjmvO4,"park, point_of_interest, establishment",Sattari (Valpoi),15.4966217,74.1005419,,,['nature'],2,3,1.0,0.9736350574712644,0.17326427476292988,0.6534867443879305,0.939998873130649,0.6951994976456779
Chorlagundi Waterfalls || Karnataka,"M45G+J2, Sada",4.5,140.0,ChIJKR7eRVmfvzsRBB_fqZZ58sc,"tourist_attraction, point_of_interest, establishment",Sattari (Valpoi),15.65909,74.125062,,,['nature'],2,3,0.875,0.8747646123746637,0.47854821370173234,0.7162780529054912,0.939998873130649,0.7619988421049275
Vazra Sakla Waterfalls (Karnataka),"M454+CV, Sada",4.7,146.0,ChIJw9Xdk1eZvzsRym4wkFNdRUM,"tourist_attraction, point_of_interest, establishment",Sattari (Valpoi),15.6585625,74.1071875,,,['nature'],2,3,0.925,0.924434083978419,0.48257798982027067,0.7476916463151596,0.939998873130649,0.7954175985605029
Gulambe waterfall chorla,"M46C+4H, Sada",5.0,3.0,ChIJMTH1LACZvzsRN7gDri_NMLM,"tourist_attraction, point_of_interest, establishment",Sattari (Valpoi),15.660319,74.121424,,,['nature'],2,3,1.0,0.9604525862068966,0.13405554217099272,0.629893768592535,0.939998873130649,0.6701005571365052
Bāndalagange Waterfalls || Karnataka,"M487+3PV, Sada",5.0,4.0,ChIJL4qt6bGbvzsRuZpoEqv1_3Y,"tourist_attraction, point_of_interest, establishment",Sattari (Valpoi),15.6652373,74.1142822,,,['nature'],2,3,1.0,0.9683620689655172,0.15563366482109278,0.6432707073077475,0.939998873130649,0.684331360063599
Sādagundi Waterfalls || Karnataka,Sada,4.7,151.0,ChIJ0dIqx2qbvzsRfCxx1v1EE_Y,"tourist_attraction, point_of_interest, establishment",Sattari (Valpoi),15.6628497,74.1006311,,,['nature'],2,3,0.925,0.9244526996370237,0.4858124262153675,0.7489965902683613,0.939998873130649,0.7968058384728078
Goali Waterfall,"M53G+24, Goali",3.5,4.0,ChIJAzN2SgCfvzsRA_oJEf6HgfI,"tourist_attraction, point_of_interest, establishment",Sattari (Valpoi),15.6526236,74.1753413,,,['nature'],2,3,0.625,0.6683620689655172,0.15563366482109278,0.46327070730774744,0.939998873130649,0.4928417688042889
Ustem Dam,"H654+CH5, nagargoan dhave,ustem toad",4.5,72.0,ChIJZ-amTOGhvzsRAZtAXuBPtok,"tourist_attraction, point_of_interest, establishment",Sattari (Valpoi),15.5585012,74.2064777,,,['nature'],2,3,0.875,0.8745453471894189,0.4148901435919933,0.6906832657504486,0.939998873130649,0.7347703124899934
Dolphin Boat trip and kayaking,"beach, Palolem, Canacona, Goa 403702, India",4.0,52.0,ChIJ7RmQzOFFvjsRij98A3qs2rA,"tourist_attraction, point_of_interest, establishment",Canacona,15.0114217,74.0213312,,,"['adventure', 'beaches']",1,2,0.75,0.7517322706571243,0.38646608832958756,0.6056257977261096,0.9399987939967839,0.6442835901427568
Praia da Luis e Cris / beach,"House No: 270, Neptune Point Colomb Beach, via, Palolem, Canacona, Goa 403702, India",4.5,6.0,ChIJ41Yv36dFvjsRXFiUkgGKvvw,"tourist_attraction, point_of_interest, establishment",Canacona,15.0022031,74.0283995,,,['beaches'],1,2,0.875,0.8702586206896552,0.18941385165642152,0.5979207130763616,0.9399987939967839,0.6360866810627072
PALOLEM BEACH MANGROVE FOREST,"2289+82, Canacona, Goa, India",4.4,28.0,ChIJdZbyNbFFvjsR_c8vzqieQL0,"tourist_attraction, point_of_interest, establishment",Canacona,15.0158338,74.0175332,,,"['beaches', 'nature']",1,2,0.8500000000000001,0.849717598097503,0.3277707725271825,0.6409388678693748,0.9399987939967839,0.6818507342378226
Mitansh_boat_trip,"End of palolem beach, end of road, Palolem, Canacona, Goa 403702, India",5.0,5.0,ChIJF0dLRrFFvjsRdCulOZjvCM8,"tourist_attraction, point_of_interest, establishment",Canacona,15.0136087,74.0160597,,,['beaches'],1,2,1.0,0.9736350574712644,0.17440890704697395,0.6539445973015482,0.9399987939967839,0.6956866343636879
Dragonfly Beach,"2294+8Q, Canacona, Chauri, Goa 403702, India",4.5,22.0,ChIJZ74AN0FFvjsRzdj0wEYZ5c4,"tourist_attraction, point_of_interest, establishment",Canacona,15.0182525,74.0069794,,,['beaches'],1,2,0.875,0.8735569715142429,0.3052073275705443,0.6462171139367635,0.9399987939967839,0.687465896832815
Way To Palolem Beach,"226P+CG2, MDR49, Nagorcem, Canacona, Goa 403702, India",4.5,389.0,ChIJhaL1c65avjsRRD7QuD02P7w,"tourist_attraction, point_of_interest, establishment",Canacona,15.0110003,74.0362607,,,['beaches'],1,2,0.875,0.8749148983200707,0.5807415280471387,0.7572455502108979,0.9399987939967839,0.8055814061113452
Beach Viewpoint,"224G+2R4, Ourem Rd, south end, Palolem, Canacona, Goa 403702, India",4.8,16.0,ChIJ3SiDDgBFvjsRHoWQyxC7GvU,"tourist_attraction, point_of_interest, establishment",Canacona,15.005029,74.0268043,,,['beaches'],1,2,0.95,0.9436359026369168,0.27578346940766363,0.6764949293452155,0.9399987939967839,0.7196763800821749
Pathway to Beach,"227F+39J, Dr Pundlik Gaitonde Rd, Palolem, Canacona, Goa 403702, India",4.8,4.0,ChIJCZ77HmNFvjsR7r5jIYFwtnA,"tourist_attraction, point_of_interest, establishment",Canacona,15.0127021,74.0233801,,,['beaches'],1,2,0.95,0.9283620689655172,0.15666182436224496,0.6196819711242083,0.9399987939967839,0.6592369852831199
Kolz Bon Beach Wedding,"81/5, Palolem, Canacona, Goa 403702, India",5.0,2.0,ChIJsdnjfXRFvjsR2vumsP9H730,"tourist_attraction, point_of_interest, establishment",Canacona,15.0038117,74.0265002,,,['beaches'],1,2,1.0,0.9472701149425287,0.10693833174914388,0.6111374016651747,0.9399987939967839,0.6501470061112288
Palolem beach Mr Lucky Boat service,"Palolem, Canacona, Goa 403702, India",4.6,5.0,ChIJE5JEvypFvjsRkHpy_9BiESo,"tourist_attraction, point_of_interest, establishment",Canacona,15.010524,74.0225425,,,['beaches'],1,2,0.8999999999999999,0.890301724137931,0.17440890704697395,0.6039445973015481,0.9399987939967839,0.6424950767581671
Palolem Kayaking Spot,"10, Ourem Rd, Mohanbagh, Palolem, Canacona, Goa 403702, India",4.6,18.0,ChIJzdM4Sz9FvjsRgR61wBTungc,"tourist_attraction, point_of_interest, establishment",Canacona,15.0076952,74.0261434,,,['adventure'],1,2,0.8999999999999999,0.8969373865698729,0.2866101131555196,0.6528064772041315,0.9399987939967839,0.6944758667492131
Palolem boat kayaking backwater,"Beach, near st.cruz chapel, Palolem, Canacona, Goa 403702, India",4.9,107.0,ChIJRwiKArBFvjsRWln8gzgJsjU,"tourist_attraction, point_of_interest, establishment",Canacona,15.0130747,74.0159922,,,"['adventure', 'beaches', 'religious']",1,2,0.9750000000000001,0.9737667624521072,0.4557561458430918,0.766562515808501,0.9399987939967839,0.8154930843572165
Rudra Boat Trip Talpona,"Jetty, Talpona, beach, Poingunin, Goa 403702, India",5.0,48.0,ChIJkX24D9ZbvjsRYzJ62aS4hP8,"tourist_attraction, point_of_interest, establishment",Canacona,14.9829136,74.0398425,,,['beaches'],1,2,1.0,0.9967716396903589,0.37882770331284304,0.7495940651393526,0.9399987939967839,0.7974415179323275
Palolem,"226C+VG5, Inside of Palolem Beach Resort, Palolem, Canacona - Goa Cancona, Palolem, Canacona, Goa 403702, India",4.3,7.0,ChIJJafqPTlFvjsR6D6gcWgoETM,"tourist_attraction, point_of_interest, establishment",Canacona,15.012134,74.02137,,,['beaches'],1,2,0.825,0.8271012931034483,0.2024117258934903,0.5772254662194651,0.9399987939967839,0.6140704327557255
Sahil Boat Trips,"Patnem canacona goa, South goa ,403702 Patnem beach, Canacona, Goa 403702, India",5.0,58.0,ChIJ471hdIlbvjsR_MMjI3PVPuE,"tourist_attraction, travel_agency, point_of_interest, establishment",Canacona,14.9991402,74.0321115,,,['beaches'],1,2,1.0,0.9973188194038575,0.396905310812225,0.7571534159672044,0.9399987939967839,0.805483390832728
Hidden Lotus Cave Patnem,"X2VP+Q35 patnem beach Patnem, Palolem, Canacona, Goa 403702, India",3.4,16.0,ChIJG9Sszt5bvjsRNsEFXe9XoU0,"tourist_attraction, point_of_interest, establishment",Canacona,14.9943825,74.0352404,,,['beaches'],1,2,0.6,0.6142241379310345,0.27578346940766363,0.4788478705216861,0.9399987939967839,0.5094132817827045
All day kayak adventure,"Palolem Down St, Palolem, Canacona, Goa 403702, India",4.8,13.0,ChIJ5wuzXnZFvjsRjEUe0CzKj9k,"tourist_attraction, point_of_interest, establishment",Canacona,15.0114947,74.0211434,,,['adventure'],1,2,0.95,0.9422721674876847,0.2568844269542516,0.6681170712743115,0.9399987939967839,0.7107637536783876
River queen boat trip and kayaking by Tulsidas ji,"X3V5+JFR, Canacona, Poingunin, Goa 403702, India",5.0,5.0,ChIJ9dbnRgBbvjsRy72DZZVaiWo,"tourist_attraction, point_of_interest, establishment",Canacona,14.9941098,74.0586288,,,['adventure'],1,2,1.0,0.9736350574712644,0.17440890704697395,0.6539445973015482,0.9399987939967839,0.6956866343636879
Talpona Beach,"Talpona Beach, Goa, India",4.7,469.0,ChIJrWx_htdavjsRuZH5wuHKgRA,"natural_feature, establishment",Canacona,14.9780088,74.0419464,,,['beaches'],1,2,0.925,0.9248230007336758,0.5989037050256788,0.794455282450477,0.9399987939967839,0.8451662784294968
Colomb Beach,"Colomb Beach, Goa, India",4.5,237.0,ChIJ0ROleEtFvjsRqkMyxRepPu8,"natural_feature, establishment",Canacona,15.0026499,74.0271825,,,['beaches'],1,2,0.875,0.8748605476673428,0.5326678963619152,0.7379834871451717,0.9399987939967839,0.7850898233681103
Cocos Beach Resort,"Mohan bhag, Beach, Mohanbagh, Palolem, Canacona, Goa 403702, India",4.2,682.0,ChIJL3vHrz5FvjsRi3G6CoAczGo,"lodging, point_of_interest, establishment",Canacona,15.0080706,74.0258535,,,['beaches'],1,2,0.8,0.800061215731812,0.6352855139623406,0.7341509350240234,0.9399987939967839,0.7810126350295459
Blue Lagoon Beach cola,"3X4C+RM7, Cola Beach Rd, Kola, Goa 403702, India",4.2,12.0,ChIJZ1vqOgBPvjsRklMoMVbIxCo,"tourist_attraction, point_of_interest, establishment",Canacona,15.0570292,73.9716718,,,['beaches'],1,2,0.8,0.8032161803713528,0.24967079663791977,0.5817980268779795,0.9399987939967839,0.6189348652291676
Soneca Cola Beach Resort,"Cola Beach Rd, behind cola, Canacona, Kola, Goa 403702, India",4.3,481.0,ChIJ7V_1IP1PvjsRxC9dEyeFMwQ,"lodging, restaurant, point_of_interest, food, establishment",Canacona,15.0609485,73.9701669,,,"['beaches', 'food']",1,2,0.825,0.8250348762340821,0.6013577710813306,0.7355640341729814,0.9399987939967839,0.7825159339252281
Turtle Beach,"Turtle Beach, Poingunin, Goa 403702, India",4.6,211.0,ChIJoz6KFzxbvjsR3KwmyqFf0QY,"natural_feature, establishment",Canacona,14.9599248,74.0489962,,,['beaches'],1,2,0.8999999999999999,0.8997255204944696,0.5214072389252478,0.7483982078667809,0.9399987939967839,0.796169327712288
Goa Best Beach Accommodation,"Goa Best Beach Accommodation, Palolem, Canacona, Goa 403702, India",4.2,84.0,ChIJVzFukFFFvjsRbm9h-6Jb93A,"natural_feature, establishment",Canacona,15.0095819,74.0235293,,,['beaches'],1,2,0.8,0.8004918864097363,0.4324452937699086,0.6532732493538052,0.9399987939967839,0.6949724335029734
